08C591,"Ténosynovectomies du poignet, niveau 1"
08C592,"Ténosynovectomies du poignet, niveau 2"
08C593,"Ténosynovectomies du poignet, niveau 3"
08C594,"Ténosynovectomies du poignet, niveau 4"
08C60J,"Interventions sur le poignet autres que les ténosynovectomies, en ambulatoire"
08C601,"Interventions sur le poignet autres que les ténosynovectomies, niveau 1"
08C602,"Interventions sur le poignet autres que les ténosynovectomies, niveau 2"
08C603,"Interventions sur le poignet autres que les ténosynovectomies, niveau 3"
08C604,"Interventions sur le poignet autres que les ténosynovectomies, niveau 4"
08C611,"Interventions majeures pour infections ostéoarticulaires, niveau 1"
08C612,"Interventions majeures pour infections ostéoarticulaires, niveau 2"
08C613,"Interventions majeures pour infections ostéoarticulaires, niveau 3"
08C614,"Interventions majeures pour infections ostéoarticulaires, niveau 4"
08C62J,"Autres interventions pour infections ostéoarticulaires, en ambulatoire"
08C621,"Autres interventions pour infections ostéoarticulaires, niveau 1"
08C622,"Autres interventions pour infections ostéoarticulaires, niveau 2"
08C623,"Autres interventions pour infections ostéoarticulaires, niveau 3"
08C624,"Autres interventions pour infections ostéoarticulaires, niveau 4"
08K02J,"Affections de l'appareil musculosquelettique sans acte opératoire de la CMD 08, avec anesthésie, en ambulatoire"
08K031,"Tractions continues et réductions progressives : autres que hanche et fémur, niveau 1"
08K032,"Tractions continues et réductions progressives : autres que hanche et fémur, niveau 2"
08K033,"Tractions continues et réductions progressives : autres que hanche et fémur, niveau 3"
08K034,"Tractions continues et réductions progressives : autres que hanche et fémur, niveau 4"
08K041,"Tractions continues et réductions progressives : hanche et fémur, niveau 1"
08K042,"Tractions continues et réductions progressives : hanche et fémur, niveau 2"
08K043,"Tractions continues et réductions progressives : hanche et fémur, niveau 3"
08K044,"Tractions continues et réductions progressives : hanche et fémur, niveau 4"
08M04T,Transferts et autres séjours courts pour fractures de la hanche et du bassin
08M041,"Fractures de la hanche et du bassin, niveau 1"
08M042,"Fractures de la hanche et du bassin, niveau 2"
08M043,"Fractures de la hanche et du bassin, niveau 3"
08M044,"Fractures de la hanche et du bassin, niveau 4"
08M05T,"Transferts et autres séjours pour fractures de la diaphyse, de l'épiphyse ou d'une partie non précisée du fémur"
08M051,"Fractures de la diaphyse, de l'épiphyse ou d'une partie non précisée du fémur, niveau 1"
08M052,"Fractures de la diaphyse, de l'épiphyse ou d'une partie non précisée du fémur, niveau 2"
08M053,"Fractures de la diaphyse, de l'épiphyse ou d'une partie non précisée du fémur, niveau 3"
08M054,"Fractures de la diaphyse, de l'épiphyse ou d'une partie non précisée du fémur, niveau 4"
08M06T,"Transferts et autres séjours courts pour fractures, entorses, luxations et dislocations de la jambe, âge inférieur à 18 ans"
08M061,"Fractures, entorses, luxations et dislocations de la jambe, âge inférieur à 18 ans, niveau 1"
08M062,"Fractures, entorses, luxations et dislocations de la jambe, âge inférieur à 18 ans, niveau 2"
08M063,"Fractures, entorses, luxations et dislocations de la jambe, âge inférieur à 18 ans, niveau 3"
08M064,"Fractures, entorses, luxations et dislocations de la jambe, âge inférieur à 18 ans, niveau 4"
08M07T,"Transferts et autres séjours courts pour fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans"
08M071,"Fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans, niveau 1"
08M072,"Fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans, niveau 2"
08M073,"Fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans, niveau 3"
08M074,"Fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans, niveau 4"
08M08T,Transferts et autres séjours courts pour entorses et luxations de la hanche et du bassin
08M081,"Entorses et luxations de la hanche et du bassin, niveau 1"
08M082,"Entorses et luxations de la hanche et du bassin, niveau 2"
08M083,"Entorses et luxations de la hanche et du bassin, niveau 3"
08M084,"Entorses et luxations de la hanche et du bassin, niveau 4"
08M09T,"Arthropathies non spécifiques, très courte durée"
08M091,"Arthropathies non spécifiques, niveau 1"
08M092,"Arthropathies non spécifiques, niveau 2"
08M093,"Arthropathies non spécifiques, niveau 3"
08M094,"Arthropathies non spécifiques, niveau 4"
08M10T,"Maladies osseuses et arthropathies spécifiques, très courte durée"
08M101,"Maladies osseuses et arthropathies spécifiques, niveau 1"
08M102,"Maladies osseuses et arthropathies spécifiques, niveau 2"
08M103,"Maladies osseuses et arthropathies spécifiques, niveau 3"
08M104,"Maladies osseuses et arthropathies spécifiques, niveau 4"
08M14T,"Affections du tissu conjonctif, très courte durée"
08M141,"Affections du tissu conjonctif, niveau 1"
08M142,"Affections du tissu conjonctif, niveau 2"
08M143,"Affections du tissu conjonctif, niveau 3"
08M144,"Affections du tissu conjonctif, niveau 4"
08M15T,"Tendinites, myosites et bursites, très courte durée"
08M151,"Tendinites, myosites et bursites, niveau 1"
08M152,"Tendinites, myosites et bursites, niveau 2"
08M153,"Tendinites, myosites et bursites, niveau 3"
08M154,"Tendinites, myosites et bursites, niveau 4"
08M18T,"Suites de traitement après une affection de l'appareil musculosquelettique ou du tissu conjonctif, très courte durée"
08M181,"Suites de traitement après une affection de l'appareil musculosquelettique ou du tissu conjonctif, niveau 1"
08M182,"Suites de traitement après une affection de l'appareil musculosquelettique ou du tissu conjonctif, niveau 2"
08M183,"Suites de traitement après une affection de l'appareil musculosquelettique ou du tissu conjonctif, niveau 3"
08M184,"Suites de traitement après une affection de l'appareil musculosquelettique ou du tissu conjonctif, niveau 4"
08M19T,"Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, très courte durée"
08M191,"Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 1"
08M192,"Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 2"
08M193,"Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 3"
08M194,"Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, niveau 4"
08M201,"Fractures, entorses, luxations et dislocations du bras et de l'avant-bras, âge inférieur à 18 ans, niveau 1"
08M202,"Fractures, entorses, luxations et dislocations du bras et de l'avant-bras, âge inférieur à 18 ans, niveau 2"
08M203,"Fractures, entorses, luxations et dislocations du bras et de l'avant-bras, âge inférieur à 18 ans, niveau 3"
08M204,"Fractures, entorses, luxations et dislocations du bras et de l'avant-bras, âge inférieur à 18 ans, niveau 4"
08M211,"Entorses, luxations et dislocations du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 1"
08M212,"Entorses, luxations et dislocations du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 2"
08M213,"Entorses, luxations et dislocations du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 3"
08M214,"Entorses, luxations et dislocations du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 4"
08M221,"Fractures, entorses, luxations et dislocations de la main, niveau 1"
08M222,"Fractures, entorses, luxations et dislocations de la main, niveau 2"
08M223,"Fractures, entorses, luxations et dislocations de la main, niveau 3"
08M224,"Fractures, entorses, luxations et dislocations de la main, niveau 4"
08M231,"Fractures, entorses, luxations et dislocations du pied, niveau 1"
08M232,"Fractures, entorses, luxations et dislocations du pied, niveau 2"
08M233,"Fractures, entorses, luxations et dislocations du pied, niveau 3"
08M234,"Fractures, entorses, luxations et dislocations du pied, niveau 4"
08M24T,"Tumeurs primitives malignes des os, du cartilage ou des tissus mous, très courte durée"
08M241,"Tumeurs primitives malignes des os, du cartilage ou des tissus mous, niveau 1"
08M242,"Tumeurs primitives malignes des os, du cartilage ou des tissus mous, niveau 2"
08M243,"Tumeurs primitives malignes des os, du cartilage ou des tissus mous, niveau 3"
08M244,"Tumeurs primitives malignes des os, du cartilage ou des tissus mous, niveau 4"
08M25T,"Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, très courte durée"
08M251,"Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, niveau 1"
08M252,"Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, niveau 2"
08M253,"Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, niveau 3"
08M254,"Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, niveau 4"
08M261,"Fractures du rachis, niveau 1"
08M262,"Fractures du rachis, niveau 2"
08M263,"Fractures du rachis, niveau 3"
08M264,"Fractures du rachis, niveau 4"
08M27T,"Sciatiques et autres radiculopathies, très courte durée"
08M271,"Sciatiques et autres radiculopathies, niveau 1"
08M272,"Sciatiques et autres radiculopathies, niveau 2"
08M273,"Sciatiques et autres radiculopathies, niveau 3"
08M274,"Sciatiques et autres radiculopathies, niveau 4"
08M28T,"Autres rachialgies, très courte durée"
08M281,"Autres rachialgies, niveau 1"
08M282,"Autres rachialgies, niveau 2"
08M283,"Autres rachialgies, niveau 3"
08M284,"Autres rachialgies, niveau 4"
08M29T,"Autres pathologies rachidiennes relevant d'un traitement médical, très courte durée"
08M291,"Autres pathologies rachidiennes relevant d'un traitement médical, niveau 1"
08M292,"Autres pathologies rachidiennes relevant d'un traitement médical, niveau 2"
08M293,"Autres pathologies rachidiennes relevant d'un traitement médical, niveau 3"
08M294,"Autres pathologies rachidiennes relevant d'un traitement médical, niveau 4"
08M30T,"Rhumatismes et raideurs articulaires, très courte durée"
08M301,"Rhumatismes et raideurs articulaires, niveau 1"
08M302,"Rhumatismes et raideurs articulaires, niveau 2"
08M303,"Rhumatismes et raideurs articulaires, niveau 3"
08M304,"Rhumatismes et raideurs articulaires, niveau 4"
08M31T,"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, très courte durée"
08M311,"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 1"
08M312,"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 2"
08M313,"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 3"
08M314,"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 4"
08M32T,"Ostéomyélites chroniques, très courte durée"
08M321,"Ostéomyélites chroniques, niveau 1"
08M322,"Ostéomyélites chroniques, niveau 2"
08M323,"Ostéomyélites chroniques, niveau 3"
08M324,"Ostéomyélites chroniques, niveau 4"
08M33T,"Ablation de matériel sans acte classant, très courte durée"
08M331,"Ablation de matériel sans acte classant, niveau 1"
08M332,"Ablation de matériel sans acte classant, niveau 2"
08M333,"Ablation de matériel sans acte classant, niveau 3"
08M334,"Ablation de matériel sans acte classant, niveau 4"
08M34T,"Algoneurodystrophie, très courte durée"
08M341,"Algoneurodystrophie, niveau 1"
08M342,"Algoneurodystrophie, niveau 2"
08M343,"Algoneurodystrophie, niveau 3"
08M344,"Algoneurodystrophie, niveau 4"
08M35Z,Explorations et surveillance de l'appareil musculosquelettique et du tissu conjonctif
08M36T,"Symptômes et autres recours aux soins de la CMD 08, très courte durée"
08M36Z,Symptômes et autres recours aux soins de la CMD 08
08M37T,"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, très courte durée"
08M371,"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 1"
08M372,"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 2"
08M373,"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 3"
08M374,"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 4"
08M38T,"Entorses et luxations du rachis, très courte durée"
08M381,"Entorses et luxations du rachis, niveau 1"
08M382,"Entorses et luxations du rachis, niveau 2"
08M383,"Entorses et luxations du rachis, niveau 3"
08M384,"Entorses et luxations du rachis, niveau 4"
09C02J,"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, en ambulatoire"
09C021,"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 1"
09C022,"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 2"
09C023,"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 3"
09C024,"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 4"
09C03J,"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, en ambulatoire"
09C031,"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 1"
09C032,"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 2"
09C033,"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 3"
09C034,"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 4"
09C041,"Mastectomies totales pour tumeur maligne, niveau 1"
09C042,"Mastectomies totales pour tumeur maligne, niveau 2"
09C043,"Mastectomies totales pour tumeur maligne, niveau 3"
09C044,"Mastectomies totales pour tumeur maligne, niveau 4"
09C05J,"Mastectomies subtotales pour tumeur maligne, en ambulatoire"
09C051,"Mastectomies subtotales pour tumeur maligne, niveau 1"
09C052,"Mastectomies subtotales pour tumeur maligne, niveau 2"
09C053,"Mastectomies subtotales pour tumeur maligne, niveau 3"
09C054,"Mastectomies subtotales pour tumeur maligne, niveau 4"
09C06T,"Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, très courte durée"
09C061,"Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 1"
09C062,"Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 2"
09C063,"Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 3"
09C064,"Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 4"
09C07J,"Biopsies et excisions locales pour des affections non malignes du sein, en ambulatoire"
09C071,"Biopsies et excisions locales pour des affections non malignes du sein, niveau 1"
09C072,"Biopsies et excisions locales pour des affections non malignes du sein, niveau 2"
09C073,"Biopsies et excisions locales pour des affections non malignes du sein, niveau 3"
09C074,"Biopsies et excisions locales pour des affections non malignes du sein, niveau 4"
09C08J,"Interventions sur la région anale et périanale, en ambulatoire"
09C081,"Interventions sur la région anale et périanale, niveau 1"
09C082,"Interventions sur la région anale et périanale, niveau 2"
09C083,"Interventions sur la région anale et périanale, niveau 3"
09C084,"Interventions sur la région anale et périanale, niveau 4"
09C09J,"Interventions plastiques en dehors de la chirurgie esthétique, en ambulatoire"
09C091,"Interventions plastiques en dehors de la chirurgie esthétique, niveau 1"
09C092,"Interventions plastiques en dehors de la chirurgie esthétique, niveau 2"
09C093,"Interventions plastiques en dehors de la chirurgie esthétique, niveau 3"
09C094,"Interventions plastiques en dehors de la chirurgie esthétique, niveau 4"
09C10J,"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, en ambulatoire"
09C101,"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 1"
09C102,"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 2"
09C103,"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 3"
09C104,"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 4"
09C111,"Reconstructions des seins, niveau 1"
09C112,"Reconstructions des seins, niveau 2"
09C113,"Reconstructions des seins, niveau 3"
09C114,"Reconstructions des seins, niveau 4"
09C12J,"Interventions pour kystes, granulomes et interventions sur les ongles, en ambulatoire"
09C121,"Interventions pour kystes, granulomes et interventions sur les ongles, niveau 1"
09C122,"Interventions pour kystes, granulomes et interventions sur les ongles, niveau 2"
09C123,"Interventions pour kystes, granulomes et interventions sur les ongles, niveau 3"
09C124,"Interventions pour kystes, granulomes et interventions sur les ongles, niveau 4"
09C13J,"Interventions pour condylomes anogénitaux, en ambulatoire"
09C131,"Interventions pour condylomes anogénitaux, niveau 1"
09C132,"Interventions pour condylomes anogénitaux, niveau 2"
09C133,"Interventions pour condylomes anogénitaux, niveau 3"
09C134,"Interventions pour condylomes anogénitaux, niveau 4"
09C14J,"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, en ambulatoire"
09C141,"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 1"
09C142,"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 2"
09C143,"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 3"
09C144,"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 4"
09C15J,"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, en ambulatoire"
09C151,"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 1"
09C152,"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 2"
09C153,"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 3"
09C154,"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 4"
09K02J,"Affections de la peau, des tissus sous-cutanés et des seins sans acte opératoire de la CMD 09, avec anesthésie, en ambulatoire"
09M02T,"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, très courte durée"
09M021,"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 1"
09M022,"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 2"
09M023,"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 3"
09M024,"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 4"
09M03T,"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, très courte durée"
09M031,"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 1"
09M032,"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 2"
09M033,"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3"
09M034,"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 4"
09M04T,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, très courte durée"
09M041,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 1"
09M042,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 2"
09M043,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 3"
09M044,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 4"
09M05T,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, très courte durée"
09M051,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 1"
09M052,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 2"
09M053,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3"
09M054,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 4"
09M06T,"Ulcères cutanés, très courte durée"
09M061,"Ulcères cutanés, niveau 1"
09M062,"Ulcères cutanés, niveau 2"
09M063,"Ulcères cutanés, niveau 3"
09M064,"Ulcères cutanés, niveau 4"
09M07T,"Autres affections dermatologiques, très courte durée"
09M071,"Autres affections dermatologiques, niveau 1"
09M072,"Autres affections dermatologiques, niveau 2"
09M073,"Autres affections dermatologiques, niveau 3"
09M074,"Autres affections dermatologiques, niveau 4"
09M08T,"Affections dermatologiques sévères, très courte durée"
09M081,"Affections dermatologiques sévères, niveau 1"
09M082,"Affections dermatologiques sévères, niveau 2"
09M083,"Affections dermatologiques sévères, niveau 3"
09M084,"Affections dermatologiques sévères, niveau 4"
09M09T,"Affections non malignes des seins, très courte durée"
09M091,"Affections non malignes des seins, niveau 1"
09M092,"Affections non malignes des seins, niveau 2"
09M093,"Affections non malignes des seins, niveau 3"
09M094,"Affections non malignes des seins, niveau 4"
09M10T,"Tumeurs malignes des seins, très courte durée"
09M101,"Tumeurs malignes des seins, niveau 1"
09M102,"Tumeurs malignes des seins, niveau 2"
09M103,"Tumeurs malignes des seins, niveau 3"
09M104,"Tumeurs malignes des seins, niveau 4"
09M11T,"Tumeurs de la peau, très courte durée"
09M111,"Tumeurs de la peau, niveau 1"
09M112,"Tumeurs de la peau, niveau 2"
09M113,"Tumeurs de la peau, niveau 3"
09M114,"Tumeurs de la peau, niveau 4"
09M12Z,Explorations et surveillance des affections de la peau
09M13Z,Explorations et surveillance des affections des seins
09M14T,"Symptômes et autres recours aux soins concernant les affections de la peau, très courte durée"
09M14Z,Symptômes et autres recours aux soins concernant les affections de la peau
09M15Z,Symptômes et autres recours aux soins concernant les affections des seins
09Z02A,"Chirurgie esthétique, sans complication significative"
09Z02B,"Chirurgie esthétique, avec complication significative"
10C021,"Interventions sur l'hypophyse, niveau 1"
10C022,"Interventions sur l'hypophyse, niveau 2"
10C023,"Interventions sur l'hypophyse, niveau 3"
10C024,"Interventions sur l'hypophyse, niveau 4"
10C031,"Interventions sur les glandes surrénales, niveau 1"
10C032,"Interventions sur les glandes surrénales, niveau 2"
10C033,"Interventions sur les glandes surrénales, niveau 3"
10C034,"Interventions sur les glandes surrénales, niveau 4"
10C051,"Interventions sur les parathyroïdes, niveau 1"
10C052,"Interventions sur les parathyroïdes, niveau 2"
10C053,"Interventions sur les parathyroïdes, niveau 3"
10C054,"Interventions sur les parathyroïdes, niveau 4"
10C071,"Interventions sur le tractus thyréoglosse, niveau 1"
10C072,"Interventions sur le tractus thyréoglosse, niveau 2"
10C073,"Interventions sur le tractus thyréoglosse, niveau 3"
10C074,"Interventions sur le tractus thyréoglosse, niveau 4"
10C08J,"Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, en ambulatoire"
10C081,"Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 1"
10C082,"Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 2"
10C083,"Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 3"
10C084,"Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 4"
10C091,"Gastroplasties pour obésité, niveau 1"
10C092,"Gastroplasties pour obésité, niveau 2"
10C093,"Gastroplasties pour obésité, niveau 3"
10C094,"Gastroplasties pour obésité, niveau 4"
10C101,"Autres interventions pour obésité, niveau 1"
10C102,"Autres interventions pour obésité, niveau 2"
10C103,"Autres interventions pour obésité, niveau 3"
10C104,"Autres interventions pour obésité, niveau 4"
10C111,"Interventions sur la thyroïde pour tumeurs malignes, niveau 1"
10C112,"Interventions sur la thyroïde pour tumeurs malignes, niveau 2"
10C113,"Interventions sur la thyroïde pour tumeurs malignes, niveau 3"
10C114,"Interventions sur la thyroïde pour tumeurs malignes, niveau 4"
10C121,"Interventions sur la thyroïde pour affections non malignes, niveau 1"
10C122,"Interventions sur la thyroïde pour affections non malignes, niveau 2"
10C123,"Interventions sur la thyroïde pour affections non malignes, niveau 3"
10C124,"Interventions sur la thyroïde pour affections non malignes, niveau 4"
10C131,"Interventions digestives autres que les gastroplasties, pour obésité, niveau 1"
10C132,"Interventions digestives autres que les gastroplasties, pour obésité, niveau 2"
10C133,"Interventions digestives autres que les gastroplasties, pour obésité, niveau 3"
10C134,"Interventions digestives autres que les gastroplasties, pour obésité, niveau 4"
10M02T,"Diabète, âge supérieur à 35 ans, très courte durée"
10M021,"Diabète, âge supérieur à 35 ans, niveau 1"
10M022,"Diabète, âge supérieur à 35 ans, niveau 2"
10M023,"Diabète, âge supérieur à 35 ans, niveau 3"
10M024,"Diabète, âge supérieur à 35 ans, niveau 4"
10M03T,"Diabète, âge inférieur à 36 ans, très courte durée"
10M031,"Diabète, âge inférieur à 36 ans, niveau 1"
10M032,"Diabète, âge inférieur à 36 ans, niveau 2"
10M033,"Diabète, âge inférieur à 36 ans, niveau 3"
10M034,"Diabète, âge inférieur à 36 ans, niveau 4"
10M07T,"Autres troubles endocriniens, très courte durée"
10M071,"Autres troubles endocriniens, niveau 1"
10M072,"Autres troubles endocriniens, niveau 2"
10M073,"Autres troubles endocriniens, niveau 3"
10M074,"Autres troubles endocriniens, niveau 4"
10M08T,"Acidocétose et coma diabétique, très courte durée"
10M081,"Acidocétose et coma diabétique, niveau 1"
10M082,"Acidocétose et coma diabétique, niveau 2"
10M083,"Acidocétose et coma diabétique, niveau 3"
10M084,"Acidocétose et coma diabétique, niveau 4"
10M09T,"Obésité, très courte durée"
10M091,"Obésité, niveau 1"
10M092,"Obésité, niveau 2"
10M093,"Obésité, niveau 3"
10M094,"Obésité, niveau 4"
10M10T,"Maladies métaboliques congénitales sévères, très courte durée"
10M101,"Maladies métaboliques congénitales sévères, niveau 1"
10M102,"Maladies métaboliques congénitales sévères, niveau 2"
10M103,"Maladies métaboliques congénitales sévères, niveau 3"
10M104,"Maladies métaboliques congénitales sévères, niveau 4"
10M11T,"Autres maladies métaboliques congénitales, très courte durée"
10M111,"Autres maladies métaboliques congénitales, niveau 1"
10M112,"Autres maladies métaboliques congénitales, niveau 2"
10M113,"Autres maladies métaboliques congénitales, niveau 3"
10M114,"Autres maladies métaboliques congénitales, niveau 4"
10M12T,"Tumeurs des glandes endocrines, très courte durée"
10M121,"Tumeurs des glandes endocrines, niveau 1"
10M122,"Tumeurs des glandes endocrines, niveau 2"
10M123,"Tumeurs des glandes endocrines, niveau 3"
10M124,"Tumeurs des glandes endocrines, niveau 4"
10M13T,"Explorations et surveillance pour affections endocriniennes et métaboliques, très courte durée"
10M13Z,Explorations et surveillance pour affections endocriniennes et métaboliques
10M14T,"Symptômes et autres recours aux soins de la CMD 10, très courte durée"
10M14Z,Symptômes et autres recours aux soins de la CMD 10
10M15T,"Troubles métaboliques, âge inférieur à 18 ans, très courte durée"
10M151,"Troubles métaboliques, âge inférieur à 18 ans, niveau 1"
10M152,"Troubles métaboliques, âge inférieur à 18 ans, niveau 2"
10M153,"Troubles métaboliques, âge inférieur à 18 ans, niveau 3"
10M154,"Troubles métaboliques, âge inférieur à 18 ans, niveau 4"
10M16T,"Troubles métaboliques, âge supérieur à 17 ans, très courte durée"
10M161,"Troubles métaboliques, âge supérieur à 17 ans, niveau 1"
10M162,"Troubles métaboliques, âge supérieur à 17 ans, niveau 2"
10M163,"Troubles métaboliques, âge supérieur à 17 ans, niveau 3"
10M164,"Troubles métaboliques, âge supérieur à 17 ans, niveau 4"
10M17T,"Troubles nutritionnels divers, âge inférieur à 18 ans, très courte durée"
10M171,"Troubles nutritionnels divers, âge inférieur à 18 ans, niveau 1"
10M172,"Troubles nutritionnels divers, âge inférieur à 18 ans, niveau 2"
10M173,"Troubles nutritionnels divers, âge inférieur à 18 ans, niveau 3"
10M174,"Troubles nutritionnels divers, âge inférieur à 18 ans, niveau 4"
10M18T,"Troubles nutritionnels divers, âge supérieur à 17 ans, très courte durée"
10M181,"Troubles nutritionnels divers, âge supérieur à 17 ans, niveau 1"
10M182,"Troubles nutritionnels divers, âge supérieur à 17 ans, niveau 2"
10M183,"Troubles nutritionnels divers, âge supérieur à 17 ans, niveau 3"
10M184,"Troubles nutritionnels divers, âge supérieur à 17 ans, niveau 4"
10M191,"Autres affections de la CMD 10 concernant majoritairement la petite enfance, niveau 1"
10M192,"Autres affections de la CMD 10 concernant majoritairement la petite enfance, niveau 2"
10M193,"Autres affections de la CMD 10 concernant majoritairement la petite enfance, niveau 3"
10M194,"Autres affections de la CMD 10 concernant majoritairement la petite enfance, niveau 4"
10M201,"Problèmes alimentaires du nouveau-né et du nourrisson, niveau 1"
10M202,"Problèmes alimentaires du nouveau-né et du nourrisson, niveau 2"
10M203,"Problèmes alimentaires du nouveau-né et du nourrisson, niveau 3"
10M204,"Problèmes alimentaires du nouveau-né et du nourrisson, niveau 4"
